biblioteca,departamento,nro_registro,domicilio,localidad,provincia,lat,long
Bib.Pop. José Elías Rosales,Maraco,4080,Calle 11 e/3 y 4  ,Dorila- La Puma,La Pampa,-35.774733,-63.714667
Bib.Pop. Joaquín V. González,Maraco,2803,Calle 19 789 ,General Pico,La Pampa,-35.66275,-63.753517
Bib.Pop. Juan del Rosario Garro,Maraco,2807,Calle 7 (oeste) 1100 Barrio Malvinas,General Pico,La Pampa,-35.65565,-63.7561
Bib.Pop. Antonio Martello de Speluzzi,Maraco,1945,Av. 25 de Mayo  Zona Urbana,Speluzzi,La Pampa,-35.548687,-63.817112
Bib.Pop. Almafuerte,Maraco,1555,Roberto P.de Meurville  ,Agustoni,La Pampa,-35.7826,-63.3907
Bib.Pop.Mun. José Manuel Estrada,Maraco,0808,Calle 17 580 ,General Pico,La Pampa,-35.663785,-63.756744
Bib.Pop. Héctor Raúl Tardiani,Quemu Quemu,3531,Rivadavia S/N Estacion de Tren  ,Quemú Quemú,La Pampa,-36.056517,-63.564817
Bib.Pop. José Hernández,Quemu Quemu,3231,España 311 ,Colonia Baron,La Pampa,-36.152383,-63.850967
Bib.Pop. Bernardino Rivadavia,Quemu Quemu,2122,Sarmiento  ,Miguel Cané,La Pampa,-36.155633,-63.5098
Bib.Pop. Enrique Rocca,Confluencia,3332,Santa Teresa 1761 Provincias Unidas,Neuquén,Neuquén,-38.949283,-68.032683
Bib.Pop. María E. Tejada de Lastra,Confluencia,3295,Nahuel Huapi y Aluminé  ,Cutral Co,Neuquén,-38.9275,-69.2354
Bib.Pop. Escritores Neuquinos,Confluencia,3319,Fco. Armas  La Sirena,Neuquén,Neuquén,-38.960799,-68.087911
Bib.Pop. Kique Sánchez Vera,Confluencia,3220,Rosario 361 Bo. San Lorenzo Sur,Neuquén,Neuquén,-38.949565,-68.121767
Bib.Pop. Hugo M. Berbel,Confluencia,3222,San Rafael esq. P. El Inca  Villa Florencia,Neuquén,Neuquén,-38.965217,-68.0756
Bib.Pop.Mun. Asoc.A. Bca.J. Benigar,Confluencia,3143,Av.San Martín 801 ,Plaza Huincul,Neuquén,-38.923517,-69.188083
Bib.Pop. Gob. Angel Edelman,Confluencia,3145,Calle 5 esq. 3  Bo. Gregorio Alvarez,Neuquén,Neuquén,-38.954285,-68.075127
Bib.Pop. Homero Manzi,Confluencia,3146,Winter 930 Belgrano,Neuquén,Neuquén,-38.965083,-68.048067
Bib.Pop. Malvinas argentinas,Confluencia,3099,Río Varvarco 75 ,Plottier,Neuquén,-38.95085,-68.176567
Bib.Pop. Ruca Limay,Confluencia,3100,Leguizamon y G.Mistral  ,Neuquén,Neuquén,-38.971917,-68.067817
Bib.Pop. Segundo Vazquez,Confluencia,3102,Pdre.Milanesio 1369 ,Neuquén,Neuquén,-38.944017,-68.090583
Bib.Pop. Julio Cortázar,Confluencia,3103,2  Casa 1  Ciudad Industrial,Neuquén,Neuquén,-38.94928,-68.065811
Bib.Pop. Suyai Mapu,Confluencia,3104,Domuyo 1620 Mariano Moreno,Neuquén,Neuquén,-38.956217,-68.036433
Bib.Pop. Amaranto Suarez,Confluencia,3134,San Luis 1290 V. María,Neuquén,Neuquén,-38.9688,-68.060817
Bib.Pop. Eliel Aragon,Confluencia,3137,Gob. Asmar 1835 ,Neuquén,Neuquén,-38.937583,-68.08685
Bib.Pop. Buta Ruca,Confluencia,3092,"Bloque 10 P.B 1º piso, Dto C.  Gral. Manuel Belgrano",Cutral Co,Neuquén,-38.9328,-69.233101
Bib.Pop. Carlos H. Rodríguez,Confluencia,2747,Roca 356 ,Cutral Co,Neuquén,-38.933214,-69.231131
Bib.Pop. Juan Bautista Alberdi,Confluencia,1342,Avda. Argentina 844 ,Neuquén,Neuquén,-38.952867,-68.05885
Bib. Pop. Salomón,Confluencia,4237,Chajarí 2670 Bo. Progreso,Neuquén,Neuquén,-38.948467,-68.11785
Bib.Pop. de Front. Dr. G Alvarez,Huiliches,3023,Cnel. Suarez 420 ,Junín de los Andes,Neuquén,-39.951567,-71.07015
Bib.Pop. Ruca Trabun,Lacar,3764,Leopoldo Rodriguez s/n  Tiro Federal,San Martín de los Andes,Neuquén,-40.149917,-71.356367
Bib.Pop. 4 de Febrero,Lacar,3106,Bibliotecas populares 72  El Arenal,San Martín de los Andes,Neuquén,-40.14795,-71.313267
Bib.Pop. 9 de Julio,Lacar,0826,T. G. Roca 1223 ,San Martín de los Andes,Neuquén,-40.15395,-71.346000
BIb. Pop. La Cascada,Lacar,4273,Bartolomé Mitre s/n  Parque La Cascada,San Martín de Los Andes,Neuquén,-40.135483,-71.297167
Bib.Pop. Osvaldo Bayer,Los Lagos,3169,Los Maquis 33 ,Villa La Angostura,Neuquén,-40.764183,-71.644683
Bib.Pop. La corona,Minas,3581,El Cerezo y  ,Huingan-Có,Neuquén,-37.160867,-70.624083
Bib.Pop. Bernardino Rivadavia,Ñorquin,2142,San Martín s/n  ,El Huecú,Neuquén,-37.64535,-70.5818
Bib.Pop.Mun. Don Elias Sapag,Pehuenches,3807,Neuquén 275 ,Rincón de los Sauces,Neuquén,-37.3899,-68.926133
Bib.Pop. La Libroteca,Zapala,3833,Avda. 12 de julio 470 Barrio 582 Viviendas,Zapala,Neuquén,-38.898217,-70.075183
Bib.Pop. Elordi,Zapala,0827,Doctora de la Vega 487  ,Zapala,Neuquén,-38.9069,-70.06625
Bib.Pop. Bernardino Rivadavia,25 De Mayo,1522,Julio A.Roca 161 ,Ingeniero Jacobacci,Río Negro,-41.330854,-69.547972
Bib.Pop. Del niño,Adolfo Alsina,3150,Harosteguy 68 José María Guido,Viedma,Río Negro,-40.811909,-62.996204
Bib.Pop. Bartolomé Mitre,Adolfo Alsina,0830,Colón 498  ,Viedma,Río Negro,-40.810367,-62.992533
Bib. Pop. Pablo Neruda,Adolfo Alsina,4235,French 236 Don Zatti,Viedma,Río Negro,-40.822333,-62.998917
Bib. Pop. Próspero Entraigas,Adolfo Alsina,4332,Manzana 471 Lote 2  ,Fuerte San Javier,Río Negro,-40.751224,-63.268499
Bib. Pop y Centro CUltural El Condor,Adolfo Alsina,4407,Cale 71 N°345  Balneario El Condor,Viedma,Río Negro,-41.03973203689832,-62.82708808783374
Bib.Pop. Coronel Belisle,Avellaneda,3206,San Martín  ,Coronel Belisle,Río Negro,-39.186317,-65.95446
Bib.Pop. Pedro Garro Vidal,Avellaneda,3147,Avda. Laure S/N y San Martín  ,Chimpay,Río Negro,-39.165867,-66.147567
Bib.Pop. Dr. Victor Molina,Avellaneda,3068,Independencia 812 ,Lamarque,Río Negro,-39.420867,-65.70345
Bib. Pop. Profesor Pablo A. Pizzurno,Avellaneda,2128,Independencia 25 Centro Urbano,Luis Beltran,Río Negro,-39.312997,-65.759504
Bib.Pop. El arte es realidad,Avellaneda,0967,Av.Roca s/n  ,Darwin,Río Negro,-39.202433,-65.739133
Bib.Pop. Nicolás Avellaneda,Avellaneda,0832,Nicolás Palacios 365 ,Choele Choel,Río Negro,-39.290783,-65.660233
Bib. Pop. Jorge Luis Borges,Bariloche,4181,Plaza del Barrio El Condor  El Cóndor I,San Carlos de Bariloche,Río Negro,-41.131992,-71.270312
Bib. Pop. Ruca Quimn,Bariloche,4023,B° Ada M.Elflein  Ada M. Elflein (3 Viviendas IPPV),San Carlos de Bariloche,Río Negro,-41.150833,-71.309722
Bib.Pop. Francisco Lera,Bariloche,3601,Avda. 9 de Julio 972 Francisco Lera,San Carlos de Bariloche,Río Negro,-41.144089,-71.288742
Bib.Pop. Aime Paine,Bariloche,3326,Aime Paine 211 Virgen Mis.Km 72,San Carlos de Bariloche,Río Negro,-41.129,-71.39155
Bib.Pop. Dr. Venzano,Bariloche,3224,Madre Teresa s/n-  Esperanza,El Bolsón,Río Negro,-41.96777,-71.515511
Bib.Pop. D.F.Sarmiento,Bariloche,1701,Av.San Martín y Roca  ,El Bolsón,Río Negro,-41.9639,-71.535717
Asoc.Bib. Asoc. Bca. Sarmiento,Bariloche,1303,Centro Civico s/n  ,San Carlos de Bariloche,Río Negro,-41.133333,-71.3107
Bib.Pop. Dr. Francisco Pascasio Moreno,Bariloche,3964,Avenida EzequielBustillo Km 10.305 10305 Puerto Moreno,San Carlos de Bariloche,Río Negro,-41.109883,-71.424933
Bib.Pop. Carilafquen,Bariloche,4373,Parque Nacional Nahuel Huapi 314 Villa Los Coihues,San Carlos de Bariloche,Río Negro,-41.159683,-71.416816
Bib. Pop. Néstor Kirchner,Bariloche,4428,Sin calle  ,Nahuel hue,Río Negro,-41.171124022674576,-71.31742257978136
Bib.Pop. Gral. Conesa,Conesa,0829,Julio A.Roca 368  ,General Conesa,Río Negro,-40.104072,-64.450297
Bib. Pop. Quimun,El Cuy,4201,2 53 ,Las Perlas,Río Negro,-38.984879,-68.137589
Bib.Pop. Las Tunas,El Cuy,3967,Sarmiento  ,El Cuy,Río Negro,-39.925883,-68.345033
Bib. Pop. La Rivera,Gral Roca,4153,604 58 La Rivera,General Roca,Río Negro,-39.001083,-67.621666
Bib. Pop. Lucía Epullan,Gral Roca,4149,Alem 2311 Villa Obrera,General Roca,Río Negro,-39.029,-67.59715
Bib.Pop. Fernando Jara,Gral Roca,4087,España 1740 ,Cipolletti,Río Negro,-38.922283,-67.994033
Bib.Pop. Mundo feliz,Gral Roca,3903,Fernández Oro 1342 Aldegani,Cinco Saltos,Río Negro,-38.825517,-68.062133
Bib. Pop. Escritores Patagónicos,Gral Roca,3735,Cobian 1040 1224 Viviendas,Cipolletti,Río Negro,-38.918333,-67.9849
Bib.Pop. Isabel Cordero de Durán,Gral Roca,3634,Avda. Río Negro 391 ,Contralmirante Cordero,Río Negro,-38.749761,-68.100033
Bib.Pop. Amancay,Gral Roca,3600,Las Retamas s/n 1658 Chacra Monte,General Roca,Río Negro,-39.05415,-67.6327
Bib.Pop. Raihuen,Gral Roca,3466,Santa Cruz  827 Viv. 760 ,General Roca,Río Negro,-39.01695,-67.580483
Bib.Pop. Casa de Amigos,Gral Roca,3388,Vinter y Rochdale-Ex.Est FF.CC  Don Bosco,Padre A Stefanelli,Río Negro,-39.034271,-67.533409
Bib.Pop. Ruca Quilcatuve,Gral Roca,3361,Av.Viterbori 4695 Mosconi,General Roca,Río Negro,-39.047467,-67.579767
Bib.Pop. Los niños primeros,Gral Roca,3362,Las Glicinas y Villegas  J.Corral,General Roca,Río Negro,-39.01751897097692,-67.63576151814948
Bib.Pop. Presbítero R. Entraigas,Gral Roca,3195,Los Alelies 232 Ferri,Cipolletti,Río Negro,-38.8885464, -68.0089143
Bib.Pop. Felisa P. de Porcel,Gral Roca,3151,El Fortín s/n  ,Chichinales,Río Negro,-39.115083,-66.942933
Bib.Pop. Quintun,Gral Roca,3105,Bartolomé Mitre 5340 Coronel J. J. Gomez,Gral. Roca,Río Negro,-39.022765,-67.610146
Bib.Pop. Dr. José Velasco,Gral Roca,3107,Sarmiento 849 ,Ingeniero L. A. Huergo,Río Negro,-39.068133,-67.237283
Bib.Pop. Crecer,Gral Roca,3082,Urquiza 2648 ,General Roca,Río Negro,-39.0101,-67.58485
Bib.Pop. Ricardo Rojas,Gral Roca,2891,Chacra 92 Lote 4-Zona rural  ,Villa Regina,Río Negro,-39.100342,-67.087799
Bib.Pop. Naciones americanas,Gral Roca,2906,R.Saenz Peña 274 ,Allen,Río Negro,-38.9791,-67.833217
Bib.Pop. Amigos del libro,Gral Roca,2922,Lavin 250 ,General Fernandez Oro,Río Negro,-38.953202,-67.924380
Bib.Pop. Carlos Guido Spano,Gral Roca,2603,Av.Roca 231 ,Cinco Saltos,Río Negro,-38.826883,-68.066133
Bib.Pop. Julio A. Roca,Gral Roca,2114,San Martín 875 ,General Roca,Río Negro,-39.02592,-67.576368
Bib.Pop. Mariano Moreno,Gral Roca,1885,Monseñor Esandi 52 ,Villa Regina,Río Negro,-39.095867,-67.0812
Bib.Pop. Bernardino Rivadavia,Gral Roca,1695,Mengelle 575 ,Cipolletti,Río Negro,-38.9328,-67.983398
Bib.Pop. Julio Cortázar,Gral Roca,4261,Neuquén 1729 Centro,Gral. Roca,Río Negro,-39.0252,-67.580833
Bib. Pop. Malvinas Argentinas,Gral Roca,4335,"Ranqueles Entrada 4, Local 5 y 6  Islas Malvinas",Villa Regina,Río Negro,-39.109544,-67.086147
Asoc.Bib.Pop. Ñorquinco,Ñorquinco,4148,Avda. San Martín y Pasaje s/Nombre  Centro,Ñorquinco,Río Negro,-41.849133,-70.900317
Bib.Pop. D.F.Sarmiento,Pichi Mahuida,1464,Moreno 628 ,Río Colorado,Río Negro,-38.990783,-64.097517
Bib.Pop. Mariano Giménez,Pilcaniyeu,3941,Sayhueque  ,Pilcaniyeu,Río Negro,-41.122617,-70.7214
Bib.Pop. Comandante L. Piedrabuena,San Antonio,3084,Villa Regina 589 ,Las Grutas,Río Negro,-40.809217,-65.086933
Bib.Pop. Manuel R. Novillo,San Antonio,2968,Julio Argentino Roca S/N  ,Sierra Grande,Río Negro,-41.607693,-65.354904
Bib.Pop. Munic. Cincuentenario,San Antonio,2926,San Martín 467 ,San Antonio Oeste,Río Negro,-40.7294,-64.938
Bib. Pop. Puerto del Este,San Antonio,4374,Saco Viejo y 11 de octubre  ,Puerto San Antonio Este,Río Negro,-40.803705,-64.879176
Bib.Pop. Ceferino Namuncura,Valcheta,3083,J.A.Roca s/n  ,Valcheta,Río Negro,-40.677417,-66.166617
Bib.Pop.Asoc.Cult. Dina Huapi,,3930,Los Radales 598 ,Dina Huapi,Río Negro,-41.0782,-71.177933
Bib.Pop. Palermo,Capital,3973,Mza. 426 Lote 1 calle Manantial esq. Avda. Hipódro  Palermo I,Salta,Salta,-24.788217,-65.458517
Bib.Pop. Casimiro Cobos,Capital,4375,Dr. Luis Guemes 1399 La Loma,Salta,Salta,-24.771004,-65.433097
Bib.Pop. Pablo Neruda,Capital,3942,Carlos Outes  Lavalle,Salta,Salta,-24.8219,-65.402983
Bib.Pop. Carlos Hugo Aparicio,Capital,3868,Etapa 11 (Once - Manzana 1- Casa 20  Limache,Salta,Salta,-24.801007,-65.419638
Bib.Pop. Profesora Nora Godoy,Capital,3838,Martin Fierro B° Solidaridad 435 Solidaridad,Salta,Salta,-24.794617,-65.431833
Bib.Pop. Tata Sarapura,Capital,3791,Juan Carlos Dávalos 1000 ,San Lorenzo,Salta,-24.727567,-65.498167
Bib.Pop. Mario Washington Victorio,,4279,San Luis (E) 246 ,San Juan,San Juan,-31.532717,-68.522617
Bib.Pop. Jorge Luis Borges,La Capital,4186,Manzana 435 Casa 27  148 Viviendas,San Luis,San Luis,-33.299561,-66.349182
Bib.Pop. Urbano J. Nuñez,La Capital,3399,Aguaribay 843 El Chavillo,Potrero de los Funes,San Luis,-33.212633,-66.228417
Bib.Pop. Elsa I. Bornemann,La Capital,3242,Belgrano 229 ,San Luis,San Luis,-33.303617,-66.3294
Bib.Pop. Urbano Joaquín Nuñez,La Capital,3216,Ruta 20 - Km.7 1/2 (Comisaría 5º)  ,Juana Koslay,San Luis,-33.29255,-66.26955
Bib.Pop.Esc. Isaac Newton,La Capital,2639,Manzana 38  El Lince,San Luis,San Luis,-33.316984,-66.313554
Bib. Pop. Domingo Faustino Sarmiento,Ayacucho,0596,Av. Centenario y Av. Sarmiento  ,Luján,San Luis,-32.36225675878994,-65.93251161611813
Hogar de las Palabras,Belgrano,4423,Emilio Di Pascuo 409 ,Villa de la Quebrada,San Luis,-33.0167446600685,-66.29263978921004
Bib.Pop. Dora Ochoa de Masramon,Chacabuco,0603,San Martín 759 759 ,Concarán,San Luis,-32.562267,-65.244817
Bib.Pop. Cerros del Rosario,Cnel Pringles,3221,Av.Marmol Onix s/n  ,La Toma,San Luis,-33.0553,-65.62045
Bib.Pop. Hugo Arnaldo Fourcade,Gral Pedernera,4055,Avda. Celeste Filipuzzi  ,Juan Llerena,San Luis,-33.272091,-65.602112
Bib. Pop. Barrio Obras Sanitarias,Gral Pedernera,3504,Amaro Galán 652 O. Sanitarias,Villa Mercedes,San Luis,-33.687,-65.437183
Bib.Pop. Madre Cabrini,Gral Pedernera,3443,Av.Mitre 1222 ,Villa Mercedes,San Luis,-33.67105,-65.460817
Bib.Pop. Antonio Esteban Agüero,Gral Pedernera,3188,Belgrano 123 ,Villa Mercedes,San Luis,-33.689617,-65.4692
Bib.e Inst.Cult.Pop. Bernardino Rivadavia,Gral Pedernera,1827,Av. Mitre 1636 ,Villa Mercedes,San Luis,-33.663583,-65.458583
Bib.Pop. Dr. Juan Llerena,Gral Pedernera,0987,Rafael Cortez 111 ,Villa Mercedes,San Luis,-33.682433,-65.462883
Bib.Pop. D.F.Sarmiento,Gral Pedernera,0595,Juan B.Justo 380 ,Justo P. Daract,San Luis,-33.855933,-65.192483
Bib. Pop. Teniente Manuel Félix Origone,Gral Pedernera,4215,Almafuerte 828 Las Mirandas,Villa Mercedes,San Luis,-33.676783,-65.470583
Bib.Pop. Puertas abiertas,Junin,3594,Calle del Cerro s/n  Cerro de oro,Villa de Merlo,San Luis,-32.343667,-65.007967
Bib.Pop. Lugones en Piedra Blanca,Junin,3397,Av.de los Incas 2503 Piedra Blanca,Villa de Merlo,San Luis,-32.349239,-65.033569
Bib.Pop.José Manuel Estrada,Junin,3350,25 de mayo y Simeon Chirino (centro de  la Plaza)  Centro,Los Molles,San Luis,-33.099998,-66.300003
Bib.Pop. La casita de cuentos,Junin,3284,Belgrano esq.San Martín  ,Carpintería,San Luis,-32.412,-65.008833
Bib.Pop. Antonio Esteban Agüero,Junin,3056,Poeta Conti  ,Villa de Merlo,San Luis,-32.349239,-65.033569
Bib.Pop. Lafinur,Junin,0608,Rivadavia 858 ,Santa Rosa de Conlara,San Luis,-32.343733,-65.204583
Bib.Pop. El Faro,Junin,4369,Los Almendros 4 ,Villa de Merlo,San Luis,-32.348529,-65.014961
Bib.Pop. Juan Pascual Pringles,Lib Gral San Martin,3430,J.P.Pringles s/n  ,Las Chacras,San Luis,-32.633331,-66.150002
Bib.Pop. Cañadon Seco,Deseado,4046,Barrancas 4225 ,Cañadon Seco,Santa Cruz,-46.564317,-67.610217
Bib.Pop. Barrio 2 de abril,Deseado,3580,2 de Abril  ,Caleta Olivia,Santa Cruz,-46.445583,-67.523267
Bib.Pop. El mirador,Deseado,3323,Brasil 435 ,Caleta Olivia,Santa Cruz,-46.434681,-67.530594
Bib.Pop.Mun. Florentino Ameghino,Deseado,1426,Moreno 622 ,Puerto Deseado,Santa Cruz,-47.751033,-65.896420
Bib.Pop. Ciudad del nombre de Jesús,Güer Aike,3524,Mascarello 80 ,Río Gallegos,Santa Cruz,-51.624867,-69.2055
Bib.Pop. A. Kunfi Quiros,Güer Aike,3527,Los Pozos 260 Gaucho Rivero,Río Gallegos,Santa Cruz,-51.633033,-69.198183
Bib.Pop. Flora R. de Lofredo,Güer Aike,3142,Pje.Miranda 1215 J.Newbery,Río Gallegos,Santa Cruz,-51.627583,-69.240633
Bib.Pop. Mujer Pionera de El Chaltén,Lago Argentino,4304,Comandante Arrúa 188 23 Viviendas Iduv,El Chalten,Santa Cruz,-49.329867,-72.8904
Bib. Pop. Bica,La Capital,3934,Vieytes 2554 ,Santa Fe,Santa Fe,-31.601833,-60.693783
Bib.Pop. Amanecer,La Capital,3558,60 Ruta Provincial Nº 1 Km.14  ,Arroyo Leyes,Santa Fe,-31.50169,-60.510983
Bib.Pop. Pablo A. Pizzurno de Santa Fe,La Capital,2772,Bv. Galvez 950 ,Santa Fe,Santa Fe,-31.63935,-60.685067
Bib.Pop. Mateo Booz,La Capital,2611,Pedro Ferre 2928 ,Santa Fe,Santa Fe,-31.625583,-60.7047
Bib. Pop. Centro Español,La Capital,2444,San Martín 2219 ,Santa Fe,Santa Fe,-31.650067,-60.707717
Bib.Pop. Hogar del maestro,La Capital,2331,San Martín 1621 ,Santa Fe,Santa Fe,-31.656733,-60.7097
Bib.Pop. D.F.Sarmiento,La Capital,2123,25 de Mayo 3762 ,Santa Fe,Santa Fe,-31.63345,-60.701817
Bib.Pop. Gob. Mariano Cabal,La Capital,1771,General Paz s/n  ,Emilia,Santa Fe,-31.059317,-60.74585
Bib.Pop.Ped. D.F.Sarmiento,La Capital,1016,San Martín 2839 ,Santa Fe,Santa Fe,-31.6429,-60.705583
Bib.Pop. Juan Bautista Alberdi,La Capital,1083,Alberdi 1150 ,Laguna Paiva,Santa Fe,-31.306617,-60.659967
Bib.Pop. Mariano Moreno,La Capital,0487,M. Candiotti 3341  Candiotti,Santa Fe,Santa Fe,-31.63850,-60.696070
Bib.Pop. Bartolomé Mitre,La Capital,0455,4 de Enero 1433 ,Santa Fe,Santa Fe,-31.65795,-60.715467
Bib.Pop. Domingo Guzmán Silva,La Capital,0463,San Martín 1401 ,San José del Rincón,Santa Fe,-31.60505,-60.572483
Bib.Pop. Elena Verón,La Capital,4276,"Manzana 5 Avda. Demetrio Gómez, T. 6  El Pozo -Alto Verde",Santa Fe,Santa Fe,-31.672712,-60.696135
Bib.Pop. Santafesina,La Capital,4302,"Luis Leloir 1100 El Pozo, Centro Comecial",Santa Fe,Santa Fe,-31.637533,-60.659017
Bib.Pop. Osvaldo Bayer,La Capital,4301,Dorrego 7351 Guadalupe,Santa Fe,Santa Fe,-31.602883,-60.675633
Bib.Pop. Juglares sin Fronteras,La Capital,4308,"Los Talas s/n, Ruta Pcial N° 1 Km 1.5  Colastiné Norte",Santa Fe,Santa Fe,-31.646567,-60.710033
Bib. Pop. Amilcar Renna,La Capital,4330,Ayacucho 3999 Nueva Pompeya,Santa Fe,Santa Fe,-31.593267,-60.710483
De Las orillas,La Capital,4391,Calle principal 400 mts al oeste  ,santa fe,Santa Fe,-31.6704517,-60.6154426
bib. Pop. Pluricultural,La Capital,4414,boneo 5800  ,Santa Fe,Santa Fe,-31.59595157707362,-60.73286900709581
Bib.Pop. el Birri,La Capital,4435,General Lopez 3698 San Lorenzo,Santa Fe,Santa Fe,-32.72484260372379,-60.7336183040016
Bib.Pop. Titiriteca,La Capital,4436,Chubut 7264 ,Santa Fe,Santa Fe,-31.561230536687916,-60.75187744955638
Bib.Pop. 9 de Julio,9 De Julio,0490,J.de Garay 1247 ,Tostado,Santa Fe,-29.232467,-61.778333
Bib. Pop. Villa Minetti,9 De Julio,4361,Sarmiento 856 Santa Rita,Villa Minetti,Santa Fe,-28.622567,-61.626167
Bib.Pop. Bouquet,Belgrano,3163,Santa Fé 193 ,Bouquet,Santa Fe,-32.424233,-61.8911
Bib.Pop. José Hernández,Belgrano,2951,Av. 16 982 ,Las Parejas,Santa Fe,-32.681,-61.521417
Bib.Pop. D.F.Sarmiento,Belgrano,2136,Moreno 461 ,Las Rosas,Santa Fe,-32.471917,-61.577383
Bib.Pop. Bernardino Rivadavia,Belgrano,1936,Córdoba 561  ,Montes de Oca,Santa Fe,-32.567467,-61.7694
Bib.Pop. D.F.Sarmiento,Belgrano,1789,Bv.San Martín 1544 ,Armstrong,Santa Fe,-32.78415,-61.604883
Bib.Pop. José Ingenieros,Belgrano,1600,Urquiza 181 ,Tortugas,Santa Fe,-32.7469,-61.820433
Bib.Pop. Chabas,Caseros,3007,San Martín 1273 ,Chabas,Santa Fe,-33.24855,-61.360267
Bib.Pop. El Ateneo,Caseros,2760,Güemes 181  ,Berabevú,Santa Fe,-33.339717,-61.864233
Bib.Pop. Manuel Belgrano,Caseros,2189,Rivadavia 555 ,Los Quirquinchos,Santa Fe,-33.3785,-61.71155
Bib.Pop. Bartolomé Mitre,Caseros,1599,Brig.Estanislao López 1156  ,Arequito,Santa Fe,-33.14455,-61.467083
Bib.Pop. D.F.Sarmiento,Caseros,1035,Castellanos 775 ,San José de la Esquina,Santa Fe,-33.112533,-61.701333
Bib.Pop. Carlos Casado,Caseros,0411,L.de La Torre 2369  ,Casilda,Santa Fe,-33.046867,-61.168083
Bib. Pop. Mariano Moreno,Castellanos,3986,Libertad esq. Avellaneda  ,San Vicente,Santa Fe,-31.695967,-61.567867
Bib.Pop. Esmeralda,Castellanos,3513,Libertador San Martín 286 ,Esmeralda,Santa Fe,-31.617283,-61.9316
Bib.Pop. Presbítero A. Bonini,Castellanos,3342,9 de Julio 132 ,Clucellas,Santa Fe,-31.522117,-61.720383
Bib.Pop. Estación Clucellas,Castellanos,3238,Defensa 199 ,Estación Clucellas,Santa Fe,-31.524124,-61.718407
Bib.Pop. María Juana,Castellanos,2997,Santa Fé 242 ,María Juana,Santa Fe,-31.673817,-61.75125
Bib.Pop. Esc. Dr. Ricardo Gutierrez,Castellanos,2927,Bv.Lehmann 924 3 de Oct.,Rafaela,Santa Fe,-31.244033,-61.489467
Bib.Pop.Esc. José Hernández,Castellanos,2941,Sarmiento 70 ,Ramona,Santa Fe,-31.098833,-61.893767
Bib.Pop. Ricardo Rojas,Castellanos,2722,9 de Julio  ,Egusquiza,Santa Fe,-31.096067,-61.628483
Bib.Pop. Domingo F. Sarmiento,Castellanos,2601,Pasaje Colón 85 ,Angélica,Santa Fe,-31.5498,-61.54265
Bib.Pop. José Manuel Estrada,Castellanos,2254,H. Irigoyen 159 ,Rafaela,Santa Fe,-31.2541,-61.49225
Bib.Pop. Mariano Moreno,Castellanos,1654,José Hernández 240  ,Santa Clara de Saguier,Santa Fe,-31.336883,-61.8201
Bib.Pop. Mariano Moreno,Castellanos,1408,Mariano Moreno (O) 183 ,Humberto I,Santa Fe,-30.866633,-61.3502
Bib.Pop. Rodolfo Prigioni,Castellanos,0935,R.B.Prigioni 578 ,Zenón Pereyra,Santa Fe,-31.561417,-61.89775
Bib. Pop. D.F Sarmiento de Colonia Aldao,Castellanos,0472,Av.D.F.Sarmiento 120  ,Colonia Aldao,Santa Fe,-30.982917,-61.74365
Bib.Pop. Moseñor Antonio Brasca,Castellanos,4291,Aaron Castellanos 158 Central Córdoba,Rafaela,Santa Fe,-31.252633,-61.491933
Bib.Pop. Alfonsina Storni de Colonia Bicha,Castellanos,4316,sin nombre s/n  Zona Urbana,Colonia Bicha,Santa Fe,-30.854217,-61.84955
Bib.Pop. Héctor Miguel Reinaudi,Castellanos,4337,Martín Fierro 57 ,Lehmann,Santa Fe,-31.1253,-61.458033
Bib.Pop. Arco Iris,Castellanos,4365,Rivadavia 258 ,Bella Italia,Santa Fe,-31.279700,-61.413083
Bib.Pop. Cervantes,Constitucion,3032,A. de Arenales 183 ,Empalme Villa Constitución,Santa Fe,-33.256117,-60.384633
Bib.Pop. Mariano Moreno,Constitucion,2256,San Martín 365 ,Sargento Cabral,Santa Fe,-33.430617,-60.629017
Bib.Pop. Nicasio Oroño,Constitucion,1808,Gral.López 1331 ,Villa Constitución,Santa Fe,-33.2269,-60.326517
Bib.Pop. Belisario Roldán,Constitucion,1680,España  680  ,Alcorta,Santa Fe,-33.540117,-61.123883
Bib.Pop. Esteban Echeverría,Constitucion,1399,Ledesma y Avellaneda  ,Juncal,Santa Fe,-33.714683,-61.051033
Bib.Pop. Guido y Spano,Constitucion,1116,Galvez 565  ,Carreras,Santa Fe,-33.59935,-61.3076
Bib.Pop. Bartolomé Mitre,Constitucion,0859,Sarmiento 389 ,Bombal,Santa Fe,-33.4593,-61.320733
Bib.Pop. Mariano Moreno,Constitucion,0475,Italia 157  ,Godoy,Santa Fe,-33.36765,-60.5098
Bib.Pop. Estudio y labor S. Pastorino,Constitucion,0479,25 de Mayo 727 ,Máximo Paz,Santa Fe,-33.4817,-60.957217
Bib.Pop. Bartolomé Mitre,Constitucion,0481,Dr.Brunet 231  ,Peyrano,Santa Fe,-33.538217,-60.805083
Bib.Pop. Juan Bautista Alberdi,Constitucion,0424,Sarmiento 461 ,Juan B.Molina,Santa Fe,-33.495055,-60.512386
Bib.Pop. Manuel Belgrano,Constitucion,0467,Bv. Dorrego 1498 ,Villa Constitución,Santa Fe,-33.231683,-60.33015
